bill_id,state,bill_number,title,date of introduction,chamber of origin,final status,date of final,text
1420260,HI,HB559,Relating To Transportation.,2021-01-25,H,Passed Second Reading as amended in HD 1 and referred to the committee(s) on CPC with none voting aye with reservations; none voting no (0) and none excused (0).,2021-02-08,https://legiscan.com/HI/text/HB559/id/2277868
1167712,HI,HB897,Relating To The Department Of Land And Natural Resources.,2019-01-24,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2019-03-20,https://legiscan.com/HI/text/HB897/id/1965063
1539324,HI,HB559,Relating To Transportation.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB559/id/2456883
1291452,HI,HB897,Relating To The Department Of Land And Natural Resources.,2019-01-24,H,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/HB897/id/2079233
1419574,HI,HB284,Relating To Coastal Zone Management.,2021-01-25,H,"Referred to WAL, FIN, referral sheet 1",2021-01-27,https://legiscan.com/HI/text/HB284/id/2256131
1539565,HI,HB284,Relating To Coastal Zone Management.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB284/id/2457254
694216,HI,HB205,Traditional Hawaiian Farming and Crops; Small-Scale Farming; Hawaii State Plan Policies,2015-01-23,H,Received notice of disagreement (Hse. Com. No. 363).,2015-04-09,https://legiscan.com/HI/text/HB205/id/1184239
805497,HI,HB205,Traditional Hawaiian Farming and Crops; Small-Scale Farming; Hawaii State Plan Policies,2015-01-23,H,"Re-Referred to HWN, WLA.",2016-01-21,https://legiscan.com/HI/text/HB205/id/1283124
1314568,HI,HB2140,Relating To Investment In Innovative Technologies.,2020-01-21,H,"Referred to EET/TEC, WAM.",2020-03-03,https://legiscan.com/HI/text/HB2140/id/2135647
1316357,HI,HB2234,Relating To Food Donation.,2020-01-23,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on JUD with none voting aye with reservations; none voting no (0) and Representative(s) Nakamura, Saiki, Yamashita excused (3).",2020-02-06,https://legiscan.com/HI/text/HB2234/id/2124808
1572171,HI,HB2202,Relating To State Symbols.,2022-01-26,H,Passed Second Reading as amended in HD 1 and referred to the committee(s) on JHA with none voting aye with reservations; none voting no (0) and Representative(s) McKelvey excused (1).,2022-02-15,https://legiscan.com/HI/text/HB2202/id/2516663
1163304,HI,SB609,Relating To Critical Infrastructure Resiliency.,2019-01-18,S,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on PVM with none voting aye with reservations; none voting no (0) and Representative(s) McKelvey, Nakamura, Quinlan, Takumi excused (4).",2019-03-15,https://legiscan.com/HI/text/SB609/id/1960833
1290424,HI,SB609,Relating To Critical Infrastructure Resiliency.,2019-01-18,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB609/id/2077501
1426544,HI,HB1350,Relating To The Environment.,2021-01-27,H,Passed Second Reading as amended in HD 1 and referred to the committee(s) on JHA with none voting aye with reservations; Representative(s) Okimoto voting no (1) and Representative(s) Ohno excused (1).,2021-02-11,https://legiscan.com/HI/text/HB1350/id/2287217
1539032,HI,HB1350,Relating To The Environment.,2021-01-27,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB1350/id/2456419
583930,HI,HB935,Watershed Protection; Invasive Species Control; Conveyance Tax,2013-01-24,H,Carried over to 2014 Regular Session.,2013-12-18,https://legiscan.com/HI/text/HB935/id/916691
584555,HI,SB1166,Watershed Protection and Invasive Species Control; Conveyance Tax,2013-01-24,S,Carried over to 2014 Regular Session.,2013-12-18,https://legiscan.com/HI/text/SB1166/id/913606
1572691,HI,HB2330,Relating To Fish Hatchery Education.,2022-01-26,H,Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) Tokioka excused (1).,2022-02-16,https://legiscan.com/HI/text/HB2330/id/2518571
1569760,HI,SB2955,Relating To Composting.,2022-01-21,S,"Referred to EEP, FIN, referral sheet 24",2022-03-10,https://legiscan.com/HI/text/SB2955/id/2537343
1420589,HI,SB935,Relating To Aerospace.,2021-01-22,S,Received notice of appointment of House conferees (Hse. Com. No. 559).,2021-04-19,https://legiscan.com/HI/text/SB935/id/2362175
1539299,HI,SB935,Relating To Aerospace.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB935/id/2456845
1064677,HI,SB2079,Related To Shark And Ray Protection.,2018-01-19,S,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on JUD with none voting aye with reservations; none voting no (0) and Representative(s) Fukumoto, Johanson, C. Lee, Souki, Todd excused (5).",2018-03-22,https://legiscan.com/HI/text/SB2079/id/1766415
1317833,HI,SB3028,Relating To Greenhouse Gas Emissions Reduction.,2020-01-23,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2020-02-14,https://legiscan.com/HI/text/SB3028/id/2137720
1317968,HI,SB3055,Relating To Mopeds.,2020-01-23,S,"Referred to TRN/EEP, JUD, FIN, referral sheet 36",2020-03-09,https://legiscan.com/HI/text/SB3055/id/2157302
1312929,HI,HB1848,Relating To The Environment.,2020-01-17,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on WLH with none voting aye with reservations; none voting no (0) and Representative(s) McDermott, Yamashita excused (2).",2020-02-07,https://legiscan.com/HI/text/HB1848/id/2127269
1572222,HI,HB2245,Relating To Natural Resource Management.,2022-01-26,H,"Referred to EEP/LAT, CPC, FIN, referral sheet 3",2022-01-28,https://legiscan.com/HI/text/HB2245/id/2495945
1419742,HI,HB424,Relating To Procurement Of Contracts For Vehicle Rental.,2021-01-25,H,"Act 073, on 06/24/2021 (Gov. Msg. No. 1175).",2021-06-25,https://legiscan.com/HI/text/HB424/id/2381499
184251,HI,HB1373,Health Care for the Uninsured,2009-01-28,,Carried over to 2010 Regular Session.,2009-05-11,https://legiscan.com/HI/text/HB1373/id/416079
1162911,HI,SB389,Relating To Preferential Electricity Rates For Protected Agriculture.,2019-01-18,S,The committee on AEN deferred the measure.,2019-02-06,https://legiscan.com/HI/text/SB389/id/1861282
1289030,HI,SB389,Relating To Preferential Electricity Rates For Protected Agriculture.,2019-01-18,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB389/id/2075177
1562387,HI,SB2128,Relating To Air Pollution.,2022-01-19,S,The committee on HTH deferred the measure.,2022-02-16,https://legiscan.com/HI/text/SB2128/id/2498288
1060858,HI,HB1806,Relating To Food Donation.,2018-01-17,H,Report adopted; Passed Second Reading and referred to JDC.,2018-03-22,https://legiscan.com/HI/text/HB1806/id/1710324
1167565,HI,HB808,Relating To Shark And Ray Protection.,2019-01-24,H,"Act 252, 07/05/2019 (Gov. Msg. No. 1354).",2019-07-09,https://legiscan.com/HI/text/HB808/id/2004219
1567132,HI,SB2288,Relating To Composting.,2022-01-21,S,"Referred to EEP, FIN, referral sheet 24",2022-03-10,https://legiscan.com/HI/text/SB2288/id/2538920
1317681,HI,HB2389,Relating To Unfunded Liabilities.,2020-01-23,H,"Referred to LAB, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2389/id/2107625
1316576,HI,SB2981,Relating To Unfunded Liabilities.,2020-01-23,S,"Referred to LCA, WAM.",2020-01-27,https://legiscan.com/HI/text/SB2981/id/2106389
237540,HI,SB172,Fire Protection; Fireworks; Inventory; Labeling; Importation; Permit Revocation or Suspension,2011-01-21,,"(S) Act 127, 6/15/2011 (Gov. Msg. No. 1230).",2011-06-16,https://legiscan.com/HI/text/SB172/id/277799
925684,HI,SB781,Relating To Agriculture.,2017-01-20,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2017-02-09,https://legiscan.com/HI/text/SB781/id/1501494
1044181,HI,SB781,Relating To Agriculture.,2017-01-20,S,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/SB781/id/1707570
184155,HI,HB1273,Solar Energy; Clotheslines,2009-01-28,,Carried over to 2010 Regular Session.,2009-05-11,https://legiscan.com/HI/text/HB1273/id/412446
1067817,HI,HB2216,Relating To Electric Vehicle Charging Infrastructure.,2018-01-24,H,"Referred to TRN, EEP, FIN, referral sheet 8",2018-01-26,https://legiscan.com/HI/text/HB2216/id/1699336
377865,HI,SB2798,Insurer Requirements,2012-01-25,,"(S) Act 095, 4/30/2012 (Gov. Msg. No. 1196).",2012-04-30,https://legiscan.com/HI/text/SB2798/id/623950
597859,HI,SB2697,Hawaii Community Development Authority; Redevelopment,2014-01-17,S,Recommitted to WAM.,2014-03-04,https://legiscan.com/HI/text/SB2697/id/976766
1319260,HI,HB2740,Relating To Public Schools.,2020-01-23,H,The hearing on this measure has been cancelled until further notice.,2020-03-16,https://legiscan.com/HI/text/HB2740/id/2157273
183255,HI,HB318,Vog Research; Prevention of Vog Damage,2009-01-26,,Carried over to 2010 Regular Session.,2009-05-11,https://legiscan.com/HI/text/HB318/id/376352
825982,HI,SB2642,Sharks; Rays; Prohibitions,2016-01-22,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2016-02-18,https://legiscan.com/HI/text/SB2642/id/1342013
376610,HI,HB2536,Insurer Requirements,2012-01-25,,"(H) Passed Second Reading as amended in HD 1 and referred to the committee(s) on CPC with none voting aye with reservations; none voting no (0) and Belatti, C. Lee, M. Lee, Souki excused (4).",2012-02-09,https://legiscan.com/HI/text/HB2536/id/569324
1568892,HI,SB2474,Relating To Renewable Energy.,2022-01-21,S,Enrolled to Governor.,2022-05-06,https://legiscan.com/HI/text/SB2474/id/2577807
1307949,HI,HB1675,Relating To Wildlife.,2020-01-15,H,"Referred to WLH, FIN, referral sheet 1",2020-01-21,https://legiscan.com/HI/text/HB1675/id/2097083
1070995,HI,HB2653,Relating To Special Shoreline Encroachment Easements.,2018-01-24,H,"Referred to WTL/JDC, WAM.",2018-03-08,https://legiscan.com/HI/text/HB2653/id/1728658
473574,HI,HB1443,Hawaii Hurricane Relief Fund ($),2013-01-24,H,"Re-Referred to CPN, WAM.",2013-03-07,https://legiscan.com/HI/text/HB1443/id/768559
1419994,HI,HB621,Relating To The Oahu Community Correctional Center Site.,2021-01-25,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on JHA with Representative(s) Kapela, Perruso voting aye with reservations; none voting no (0) and Representative(s) Ohno excused (1).",2021-02-11,https://legiscan.com/HI/text/HB621/id/2287277
1540777,HI,HB621,Relating To The Oahu Community Correctional Center Site.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB621/id/2459114
824376,HI,HB1734,Sharks; Rays; Poaching and Commercial Fishing Prohibited,2016-01-22,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on JUD with Representative(s) Jordan, Kawakami voting aye with reservations; none voting no (0) and Representative(s) Tokioka excused (1).",2016-02-12,https://legiscan.com/HI/text/HB1734/id/1336402
585981,HI,HB1443,Hawaii Hurricane Relief Fund ($),2013-01-24,H,Carried over to 2014 Regular Session.,2013-12-18,https://legiscan.com/HI/text/HB1443/id/920473
603464,HI,SB2981,State Plan; Economy; Innovation,2014-01-23,S,"Act 133, 6/24/2014 (Gov. Msg. No. 1236).",2014-06-26,https://legiscan.com/HI/text/SB2981/id/1015217
1317727,HI,HB2414,Relating To Shark Protection.,2020-01-23,H,The committee(s) on JUD recommend(s) that the measure be deferred.,2020-02-25,https://legiscan.com/HI/text/HB2414/id/2133580
1564406,HI,SB2170,Relating To Tourism Governance.,2022-01-20,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2022-02-15,https://legiscan.com/HI/text/SB2170/id/2516613
365459,HI,HB1589,Hawaiian Grown Cacao Month,2011-01-26,,(S) Referred to AGL.,2012-03-08,https://legiscan.com/HI/text/HB1589/id/595454
705775,HI,HB1339,Sharks; Rays; Poaching and Commercial Fishing Prohibited,2015-01-29,H,The committee(s) on JUD recommend(s) that the measure be deferred.,2015-03-03,https://legiscan.com/HI/text/HB1339/id/1134288
807259,HI,HB1339,Sharks; Rays; Poaching and Commercial Fishing Prohibited,2015-01-29,H,Carried over to 2016 Regular Session.,2015-12-17,https://legiscan.com/HI/text/HB1339/id/1284549
1314346,HI,SB2756,Relating To Water Quality.,2020-01-17,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to JDC.",2020-02-14,https://legiscan.com/HI/text/SB2756/id/2134873
1163191,HI,HB550,Relating To Renewable Energy.,2019-01-22,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to CPH/WAM.",2019-03-22,https://legiscan.com/HI/text/HB550/id/1969264
1288815,HI,HB550,Relating To Renewable Energy.,2019-01-22,H,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/HB550/id/2074807
1066044,HI,SB2380,Relating To The Board Of Education.,2018-01-19,S,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) C. Lee, Lowen, McDermott, Souki, Tokioka excused (5).",2018-03-23,https://legiscan.com/HI/text/SB2380/id/1768006
1071070,HI,SB3077,Relating To Biofuels.,2018-01-24,S,"Act 143, on 07/05/2018 (Gov. Msg. No. 1244).",2018-07-10,https://legiscan.com/HI/text/SB3077/id/1789081
1166879,HI,SB1113,Relating To Coastal Zone Management.,2019-01-24,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2019-02-15,https://legiscan.com/HI/text/SB1113/id/1911942
1291400,HI,SB1113,Relating To Coastal Zone Management.,2019-01-24,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB1113/id/2079142
1170396,HI,SB1386,Relating To The Department Of Land And Natural Resources.,2019-01-24,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2019-02-15,https://legiscan.com/HI/text/SB1386/id/1911672
1289112,HI,SB1386,Relating To The Department Of Land And Natural Resources.,2019-01-24,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB1386/id/2075320
1564443,HI,SB2164,Relating To Environmental And Agricultural Protection.,2022-01-20,S,"Re-Referred to AEN/EET/TRS, JDC/WAM.",2022-01-28,https://legiscan.com/HI/text/SB2164/id/2498133
466873,HI,HB935,Watershed Protection; Invasive Species Control; Conveyance Tax,2013-01-24,H,"Report adopted. referred to the committee(s) on FIN as amended in HD 2 with Representative(s) Cheape, Fukumoto, Hanohano, Johanson, Morikawa, Ward voting aye with reservations; Representative(s) Fale, McDermott voting no (2) and Representative(s) Har, Tokioka excused (2).",2013-02-14,https://legiscan.com/HI/text/HB935/id/736459
697220,HI,SB715,Renewable Portfolio Standards; Energy Independence; Clean Energy Initiative; Public Utilities Commission,2015-01-23,S,"Referred to EEP, CPC, FIN, referral sheet 30",2015-03-12,https://legiscan.com/HI/text/SB715/id/1157402
804923,HI,SB715,Renewable Portfolio Standards; Energy Independence; Clean Energy Initiative; Public Utilities Commission,2015-01-23,S,Carried over to 2016 Regular Session.,2015-12-17,https://legiscan.com/HI/text/SB715/id/1282640
1163059,HI,SB489,Relating To Shark And Ray Protection.,2019-01-18,S,"Referred to WLH, JUD, referral sheet 27",2019-03-07,https://legiscan.com/HI/text/SB489/id/1940432
1289781,HI,SB489,Relating To Shark And Ray Protection.,2019-01-18,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB489/id/2076455
1433422,IA,SF207,A bill for an act relating to the establishment of a task force regarding climate adaptability and resiliency.,2021-02-02,S,"Subcommittee: Schultz, Brown, and Wahls. S.J. 251.",2021-02-03,https://legiscan.com/IA/text/SF207/id/2270160
1593961,IA,HF2455,A bill for an act relating to the establishment of a task force regarding climate adaptability and resiliency.,2022-02-18,H,"Introduced, referred to Natural Resources. H.J. 297.",2022-02-18,https://legiscan.com/IA/text/HF2455/id/2522844
1231838,IA,SF492,A bill for an act establishing an agriculture climate adaptation advisory task force and providing for an agriculture climate adaptation report.,2019-03-06,S,"Subcommittee: Behn, Hogg, and Kapucian. S.J. 593.",2019-03-12,https://legiscan.com/IA/text/SF492/id/1947775
1452905,IA,SF376,A bill for an act establishing an agriculture climate adaptation advisory task force and providing for an agriculture climate adaptation report.,2021-02-16,S,"Subcommittee: Schultz, Chapman, and Quirmbach. S.J. 415.",2021-02-22,https://legiscan.com/IA/text/SF376/id/2294654
1237662,IA,HF724,A bill for an act establishing an agriculture climate adaptation advisory task force and providing for an agriculture climate adaptation report.,2019-03-12,H,"Introduced, referred to Agriculture. H.J. 503.",2019-03-12,https://legiscan.com/IA/text/HF724/id/1956373
1502409,IA,HF883,A bill for an act providing for climate impact statements to be attached to bills.,2021-04-21,H,"Introduced, referred to State Government. H.J. 984.",2021-04-21,https://legiscan.com/IA/text/HF883/id/2378041
713652,IA,SF162,"A bill for an act relating to state and school antibullying policies, establishing a school climate technical assistance office, and providing for the establishment of a school climate and bullying advisory committee.",2015-02-05,S,"Subcommittee, Hogg, Dvorsky, and Johnson. S.J. 270.",2015-02-10,https://legiscan.com/IA/text/SF162/id/1109610
742536,IA,SF345,"A bill for an act relating to state and school antiharassment and antibullying policies, providing for training for school personnel, establishing a bullying and violence prevention student mentoring pilot program, and providing for a school climate and bullying work group. (Formerly SSB 1044.)",2015-03-02,S,Referred to Education. H.J. 1135.,2015-06-04,https://legiscan.com/IA/text/SF345/id/1189818
979584,IA,SF390,"A bill for an act relating to state and school antiharassment and antibullying policies, providing for training for school personnel, establishing a bullying and violence prevention student mentoring pilot program and a school climate improvement grant program, providing for a school climate and bullying work group, and making an appropriation.",2017-03-01,S,"Subcommittee: Behn, Chelgren, and Quirmbach. S.J. 446.",2017-03-01,https://legiscan.com/IA/text/SF390/id/1541138
243347,IA,HF99,"A bill for an act modifying the repeal date for the climate change advisory council, deleting related provisions, and including effective date provisions. (See Cmte. Bill HF 341)",2011-01-25,,END OF 2011 ACTIONS,2011-12-31,https://legiscan.com/IA/text/HF99/id/349661
286831,IA,HF341,"A bill for an act modifying the repeal date for the climate change advisory council, deleting related provisions, and including effective date provisions. (Formerly HF 99)",2011-02-22,,END OF 2011 ACTIONS,2011-12-31,https://legiscan.com/IA/text/HF341/id/348957
744907,IA,HF490,"A bill for an act relating to state and school antiharassment and antibullying policies, providing for training for school personnel, establishing a bullying and violence prevention student mentoring pilot program, providing for a school climate and bullying work group, and making appropriations. (Formerly HSB 39)",2015-03-04,H,"Introduced, referred to Appropriations. H.J. 463.",2015-03-04,https://legiscan.com/IA/text/HF490/id/1153529
1088914,IA,HF2361,"A bill for an act relating to state and school antiharassment and antibullying policies, providing for training for school personnel, establishing a bullying and violence prevention student mentoring pilot program, and providing for a school climate and bullying prevention work group.",2018-02-14,H,"Introduced, referred to Education. H.J. 271.",2018-02-14,https://legiscan.com/IA/text/HF2361/id/1729993
1451429,IA,HF503,A bill for an act establishing a school climate and bullying prevention work group.,2021-02-15,H,"Introduced, referred to Education. H.J. 388.",2021-02-15,https://legiscan.com/IA/text/HF503/id/2292986
774594,IA,SF499,"A bill for an act making appropriations to the department of cultural affairs, the economic development authority, the Iowa finance authority, the public employment relations board, the department of workforce development, and the state board of regents and certain regents institutions, modifying programs and duties of the economic development authority, providing for other properly related matters, and including effective date and retroactive and other applicability provisions. (Formerly SSB 1281.) Item vetoed. Effective 7-2-15.",2015-04-23,S,Signed by Governor. S.J. 1134.,2015-07-02,https://legiscan.com/IA/text/SF499/id/1291380
1006460,IA,SF513,"A bill for an act making appropriations to the department of cultural affairs, the economic development authority, the Iowa finance authority, the public employment relations board, the department of workforce development, and the state board of regents and certain regents institutions, and properly related matters. (Formerly SSB 1196.) Item vetoed. Various effective dates; see section 49 of bill.",2017-04-17,S,NOBA: Graybook,2017-05-12,https://legiscan.com/IA/text/SF513/id/1598734
1334838,IA,SF2207,"A bill for an act relating to state and school antiharassment and antibullying policies, providing for a competitive grant program to provide related training, and providing for a school climate and bullying prevention work group.",2020-02-10,S,"Subcommittee: Sinclair, Behn, and J. Smith. S.J. 290.",2020-02-12,https://legiscan.com/IA/text/SF2207/id/2129405
1342113,IA,HF2426,"A bill for an act relating to state and school antiharassment and antibullying policies, providing for a competitive grant program to provide related training, and providing for a school climate and bullying prevention work group. Effective date: 07/01/2020.",2020-02-18,H,"Introduced, referred to Education. H.J. 289.",2020-02-18,https://legiscan.com/IA/text/HF2426/id/2139494
1577450,IA,SF2154,A bill for an act relating to science instruction and the Iowa core content standards applicable to certain specified students of school districts and accredited nonpublic schools.,2022-01-31,S,"Subcommittee: Sinclair, Rozenboom, and Trone Garriott. S.J. 180.",2022-02-01,https://legiscan.com/IA/text/SF2154/id/2498950
1006573,IA,HF654,"A bill for an act making appropriations to the department of cultural affairs, the economic development authority, the Iowa finance authority, the public employment relations board, the department of workforce development, and the state board of regents and certain regents institutions, and properly related matters. (Formerly HSB 205.)",2017-04-18,H,Withdrawn. H.J. 1097.,2017-04-19,https://legiscan.com/IA/text/HF654/id/1595165
947393,IA,SF204,"A bill for an act relating to physical restraint and seclusion practices, training, and prohibitions.",2017-02-06,S,"Subcommittee: Behn, Chelgren, and Dvorsky. S.J. 233.",2017-02-07,https://legiscan.com/IA/text/SF204/id/1498091
1052122,IA,SF2030,"A bill for an act relating to school-related physical restraint and seclusion policies, practices, training, and prohibitions.",2018-01-10,S,"Subcommittee: Sinclair, Chelgren, and Dvorsky. S.J. 98.",2018-01-11,https://legiscan.com/IA/text/SF2030/id/1679973
522623,ID,H0247,"Adds to existing law to ratify and approve the Comprehensive State Water Plan as adopted by the Idaho Water Resource Board on November 28, 2012.",2013-03-04,H,Reported Printed and Referred to Resources &amp; Conservation,2013-03-05,https://legiscan.com/ID/text/H0247/id/771150
468212,ID,H0038,"Adds to existing law to ratify and approve the Comprehensive State Water Plan as adopted by the Idaho Water Resource Board on November 28, 2012.",2013-01-23,H,U.C. to be referred to Resources &amp; Conservation Committee,2013-03-18,https://legiscan.com/ID/text/H0038/id/701627
890182,IL,SB3457,PEN CD-CLIMATE CHANGE POLICY,2016-11-29,S,Referred to Assignments,2016-11-29,https://legiscan.com/IL/text/SB3457/id/1435789
934434,IL,HB0775,PEN CD-CLIMATE CHANGE POLICY,2017-01-26,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB0775/id/1482505
1181943,IL,HB1605,PEN CD-CLIMATE CHANGE POLICY,2019-01-30,H,Rule 19(b) / Re-referred to Rules Committee,2020-06-23,https://legiscan.com/IL/text/HB1605/id/1881888
1456119,IL,HB3062,PEN CD-CLIMATE CHANGE POLICY,2021-02-18,H,Rule 19(a) / Re-referred to Rules Committee,2021-03-27,https://legiscan.com/IL/text/HB3062/id/2299007
608014,IL,HB4465,GREENHOUSE GAS-CAP,2014-01-29,H,Session Sine Die,2014-12-03,https://legiscan.com/IL/text/HB4465/id/941113
1458431,IL,HB3438,HIGHER ED-DREAM RESOURCES,2021-02-19,H,Public Act . . . . . . . . . 102-0475,2021-08-20,https://legiscan.com/IL/text/HB3438/id/2429521
1563992,IL,SB3471,NUTRIENT LOSS REDUCTION,2022-01-19,S,Pursuant to Senate Rule 3-9(b) / Referred to Assignments,2022-05-10,https://legiscan.com/IL/text/SB3471/id/2483711
30351,IL,SB1489,GREEN INFRASTRUCTURE ACT,2009-02-18,,Public Act . . . . . . . . . 96-0026,2009-06-30,https://legiscan.com/IL/text/SB1489/id/73322
620252,IL,HB5632,CEMETERY-HOURS OF OPERATION,2014-02-13,H,Session Sine Die,2014-12-03,https://legiscan.com/IL/text/HB5632/id/979067
58505,IL,SB3282,VEH CD-PROPANE CARGO TANK VEH,2010-02-09,,Public Act . . . . . . . . . 96-1337,2010-07-27,https://legiscan.com/IL/text/SB3282/id/15840
1568614,IL,SB3759,ENERGY TRANSITION ACT-VARIOUS,2022-01-21,S,Added as Chief Co-Sponsor Sen. Dale Fowler,2022-01-21,https://legiscan.com/IL/text/SB3759/id/2487992
35433,IL,HB3987,ENERGY EFFICIENCY-RESIDENTIAL,2009-02-26,,Public Act . . . . . . . . . 96-0778,2009-08-28,https://legiscan.com/IL/text/HB3987/id/69857
612609,IL,SB2966,URBAN FLOODING AWARENESS ACT,2014-02-04,S,Public Act . . . . . . . . . 98-0858,2014-08-04,https://legiscan.com/IL/text/SB2966/id/1041178
264150,IL,SB1617,EPA-PERCHLOROETHYLENE BAN,2011-02-09,S,Session Sine Die,2013-01-08,https://legiscan.com/IL/text/SB1617/id/356701
1421045,IL,HB0253,IDOT-ASSET MANAGEMENT PLAN,2021-01-25,H,Public Act . . . . . . . . . 102-0573,2021-08-24,https://legiscan.com/IL/text/HB0253/id/2429741
1465645,IL,SB1233,TRANSPORTATION-TECH,2021-02-25,S,Sent to the Governor,2022-04-27,https://legiscan.com/IL/text/SB1233/id/2560251
731493,IL,SB1704,VEH CD-LOCAL HWY RESTRICT AUTH,2015-02-20,S,Public Act . . . . . . . . . 99-0168,2015-07-28,https://legiscan.com/IL/text/SB1704/id/1257032
1091977,IL,HB5588,SCH CD-EVERY STUDENT SUCCEEDS,2018-02-16,H,Public Act . . . . . . . . . 100-1046,2018-08-23,https://legiscan.com/IL/text/HB5588/id/1817240
1455269,IL,HB2647,CLEAN JOBS WORKFORCE EQUITY,2021-02-18,H,Added Co-Sponsor Rep. Deb Conroy,2021-04-09,https://legiscan.com/IL/text/HB2647/id/2299805
1468970,IL,SB2436,CLEAN JOBS WORKFORCE EQUITY,2021-02-26,S,Rule 3-9(a) / Re-referred to Assignments,2021-04-16,https://legiscan.com/IL/text/SB2436/id/2316343
1568509,IL,SB3848,RTA-TRANSIT FUNDING REPORT,2022-01-21,S,Sent to the Governor,2022-04-29,https://legiscan.com/IL/text/SB3848/id/2563089
511802,IL,HB2768,SCH CD-REPORT GANG ACTIVITY,2013-02-21,H,Public Act . . . . . . . . . 98-0059,2013-07-08,https://legiscan.com/IL/text/HB2768/id/871940
33895,IL,HB2434,GREEN INFRASTRUCTURE ACT,2009-02-19,,Rule 19(a) / Re-referred to Rules Committee,2009-04-03,https://legiscan.com/IL/text/HB2434/id/22020
1568410,IL,SB3866,ENERGY-CLIMATE WORKS TRAINING,2022-01-21,S,Sent to the Governor,2022-05-06,https://legiscan.com/IL/text/SB3866/id/2567713
288833,IL,HB3222,SCH CD-ADMIN CERT-PUBLIC ADMIN,2011-02-24,H,Public Act . . . . . . . . . 97-0255,2011-08-04,https://legiscan.com/IL/text/HB3222/id/360195
1207562,IL,SB1941,SAFE SCHOOLS/HEALTHY LEARNING,2019-02-15,S,Public Act . . . . . . . . . 101-0438,2019-08-20,https://legiscan.com/IL/text/SB1941/id/2049523
621157,IL,HB5819,COUNTIES-COLLAR CTY TASK FORCE,2014-02-14,H,Session Sine Die,2014-12-03,https://legiscan.com/IL/text/HB5819/id/1006013
262583,IL,SB1342,HOSPITALS - NURSE STAFF PLAN,2011-02-08,S,Public Act . . . . . . . . . 97-0423,2011-08-16,https://legiscan.com/IL/text/SB1342/id/362003
958239,IL,HB3834,CEMETERY OVERSIGHT-HOURS,2017-02-10,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB3834/id/1510701
389814,IL,HB4993,SCH CD-ADMIN CERT-ENDORSEMENT,2012-02-06,H,Public Act . . . . . . . . . 97-0701,2012-06-25,https://legiscan.com/IL/text/HB4993/id/657758
738634,IL,HB3541,GREEN CONSTRUCTION ACT,2015-02-26,H,Rule 19(a) / Re-referred to Rules Committee,2015-03-27,https://legiscan.com/IL/text/HB3541/id/1144586
1038389,IL,HB4208,SAFE SCHOOLS/HEALTHY LEARNING,2017-12-22,H,Bill Dead - No Positive Action Taken - Amendatory Veto,2018-11-28,https://legiscan.com/IL/text/HB4208/id/1817762
